From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Mvar From ,MVA From ,Lim MVA,% of MVA Limit (Max),MW Loss,Mvar Loss
25175,SIMI VALLEY 2 3,26084,LEBEC 2 2,1,Closed,Line,NO,-117.8,-14.4,118.7,257.1,46.3,1.03,-5.3
25591,PASADENA 1 1,25508,LA CRESCENTA 1,1,Closed,Line,NO,-114.3,29.2,117.9,255.1,46.3,0.62,1.53
21101,SAN FRANCISCO 12 2,21103,SAN FRANCISCO 12 4,1,Closed,TransformerWinding,YES,-211.2,51.4,217.4,478,46.3,-0.25,-16.04
26060,SUN VALLEY 2 3,26059,SUN VALLEY 2 2,1,Closed,Transformer,YES,-222.2,-45.3,226.7,498.2,46.3,0.28,15.77
13137,SALEM 9 2,13105,SALEM 5 1,1,Closed,Line,NO,72.2,81.2,108.7,234.8,46.3,0.19,0.72
13562,SPRINGFIELD 5 1,13565,SPRINGFIELD 5 4,1,Closed,TransformerWinding,YES,294.9,61.7,301.3,651.1,46.3,0.25,14.46
60550,FOUNTAIN 1 1,60878,FOUNTAIN 5 3,1,Closed,Line,NO,-85.6,-9.1,86.1,187.8,46.3,0.59,1.64
25326,LOS ANGELES 11 1,25267,MARINA DEL REY 2,1,Closed,Line,NO,-88.8,-65.4,110.3,238.8,46.3,0.04,0.14
13576,ESTACADA 2 1,13578,ESTACADA 2 3,1,Closed,Transformer,YES,-32.2,-5.3,32.6,71.5,46.2,0.07,1.96
50164,FARMINGTON 1 2,50171,CENTERVILLE 2 1,1,Closed,Line,NO,148.6,32.9,152.2,329.2,46.2,0.03,0.15
21146,MILLBRAE 1,21088,DALY CITY 2 1,1,Closed,Line,NO,75.9,52.3,92.2,199.6,46.2,0.05,-0.26
21115,SAN FRANCISCO 17 1,21118,SAN FRANCISCO 18 3,1,Closed,Line,NO,127,1.3,127,274.8,46.2,0.42,0.02
40127,SUN CITY 5 2,40108,SURPRISE 4 2,1,Closed,Line,NO,-124.8,-46.1,133.1,290.2,46.2,0.51,1.56
77134,MISSOULA 2 2,77133,MISSOULA 2 1,1,Closed,Transformer,YES,-199.4,-79.9,214.8,476.7,46.2,0.24,13.17
74319,GRACE 2 3,74318,GRACE 2 2,1,Closed,Transformer,YES,-32.9,17.9,37.5,81.1,46.2,0.04,1.18
60806,MONTROSE 4 3,60805,MONTROSE 4 2,1,Closed,Transformer,YES,-79.7,-5.2,79.8,173.9,46.2,0.09,4.03
20305,COBB 1,20306,COBB 2,1,Closed,Transformer,YES,-44,3,44.1,95.5,46.2,0.11,2.98
21111,SAN FRANCISCO 14 3,21064,SAUSALITO 2,1,Closed,Line,NO,-118.1,19.9,119.7,259.8,46.2,0.44,1.33
60185,GOLDEN 2 2,60184,GOLDEN 2 1,3,Closed,Transformer,YES,-120.8,40.6,127.5,276.2,46.2,0.16,7.66
40147,GLENDALE 11 1,40148,GLENDALE 12 1,1,Closed,Line,NO,-94.8,0.2,94.8,206.2,46.2,0.38,1.08
28118,YORBA LINDA 1 1,28121,YORBA LINDA 1 4,1,Closed,TransformerWinding,YES,268.6,9.5,268.8,585.9,46.1,0.69,46.03
13529,MORO 1,13402,MADRAS 1 1,3,Closed,Line,NO,127.3,-35.5,132.2,286.5,46.1,2.16,-44.36
13529,MORO 1,13402,MADRAS 1 1,1,Closed,Line,NO,127.3,-35.5,132.2,286.5,46.1,2.16,-44.36
13529,MORO 1,13402,MADRAS 1 1,2,Closed,Line,NO,127.3,-35.5,132.2,286.5,46.1,2.16,-44.36
77209,BILLINGS 8 1,77212,BILLINGS 8 4,1,Closed,TransformerWinding,YES,308.3,10.8,308.4,668.5,46.1,0.5,29.52
25555,LOS ANGELES 70 2,25656,MONTEBELLO 1 3,1,Closed,Line,NO,-105.3,-50.3,116.7,253,46.1,0.12,-0.13
28756,CAMPO 1,28757,CAMPO 2,1,Closed,Transformer,YES,-40.2,-9.1,41.2,90.2,46.1,0.05,1.54
11011,GRAND COULEE 1,11014,GRAND COULEE 4,1,Closed,Transformer,YES,-811.8,-255.7,851.1,1896.1,46.1,0.91,66.78
29076,ANAHEIM 15 2,29078,ANAHEIM 15 4,1,Closed,TransformerWinding,YES,-235.3,-13.2,235.7,511.2,46.1,-0.51,-25.62
53120,SANTA TERESA 1,80005,EL PASO 2 1,1,Closed,Line,NO,81,21.3,83.8,181.8,46.1,0.11,0.26
40266,PHOENIX 57 1,40299,PHOENIX 68 2,1,Closed,Line,NO,-58.4,-51.3,77.7,170.6,46,0.34,0.92
28218,ONTARIO 5 2,28231,RANCHO CUCAMONGA 4 1,1,Closed,Line,NO,122.2,3.3,122.2,265.5,46,0.2,0.62
40196,PHOENIX 21 1,40181,PHOENIX 13 1,1,Closed,Line,NO,-72.5,38.1,81.9,178.1,46,0.09,0.23
25944,SANTA CLARITA 4 1,26236,ROSAMOND 7 1,1,Closed,Line,NO,-118.9,-0.5,118.9,260.1,46,0.71,-0.75
10736,TACOMA 19 3,10735,TACOMA 19 2,1,Closed,Transformer,YES,-257.7,-112.2,281.1,636,46,0.37,25.19
10736,TACOMA 19 3,10735,TACOMA 19 2,2,Closed,Transformer,YES,-257.7,-112.2,281.1,636,46,0.37,25.19
10736,TACOMA 19 3,10735,TACOMA 19 2,3,Closed,Transformer,YES,-257.7,-112.2,281.1,636,46,0.37,25.19
25699,CYPRESS 1 1,28024,ANAHEIM 2 2,1,Closed,Line,NO,-113.1,-16.6,114.3,250.1,46,0.45,1.23
60657,PUEBLO 12 1,60664,PUEBLO 12 8,1,Closed,Transformer,YES,-542.3,-67.3,546.5,1201.9,46,0.54,34.13
60391,DENVER 40 1,60458,AURORA 7 1,1,Closed,Line,NO,86.8,-4.5,86.9,189.3,45.9,0.11,-0.43
21497,SAN JOSE 20 2,21533,SAN JOSE 32 1,1,Closed,Line,NO,121.1,-6.2,121.3,264.1,45.9,0.11,-0.66
13489,LOWELL 1 2,13355,LYONS 1 3,1,Closed,Line,NO,116.5,24.9,119.1,259.5,45.9,0.78,1.82
21374,UNION CITY 1 2,21379,SUNNYVALE 6 1,1,Closed,Line,NO,124.3,21.6,126.2,275.4,45.9,0.4,-3.24
30197,LAS VEGAS 54 2,30156,LAS VEGAS 36 1,1,Closed,Line,NO,140.9,34.7,145.1,316.4,45.9,0.04,0.02
70076,CHEYENNE 2 2,70075,CHEYENNE 2 1,3,Closed,Transformer,YES,-46,-6.9,46.5,102.8,45.8,0.1,2.84
70076,CHEYENNE 2 2,70075,CHEYENNE 2 1,2,Closed,Transformer,YES,-46,-6.9,46.5,102.8,45.8,0.1,2.84
70076,CHEYENNE 2 2,70075,CHEYENNE 2 1,4,Closed,Transformer,YES,-46,-6.9,46.5,102.8,45.8,0.1,2.84
40189,PHOENIX 17 2,40190,PHOENIX 18 1,1,Closed,Line,NO,76.3,29.6,81.8,178.5,45.8,0.08,0.06
30192,LAS VEGAS 52 1,30380,LAS VEGAS 73 2,1,Closed,Line,NO,-115.7,-77.2,139.1,304.9,45.8,0.23,0.46
13338,PORTLAND 44 1,13310,PORTLAND 35 3,1,Closed,Line,NO,-105.6,-53.4,118.4,259.4,45.8,0.15,0.42
10997,LAKEBAY 3 1,10998,LAKEBAY 3 2,1,Closed,Transformer,YES,-41.5,3.4,41.6,91,45.8,0.03,0.97
28549,SAN DIEGO 41 2,28551,SAN DIEGO 41 4,1,Closed,TransformerWinding,YES,-229.7,-5.4,229.8,502.2,45.8,-0.1,-5.78
21019,PETALUMA 2 2,21034,ROHNERT PARK 2 1,1,Closed,Line,NO,122.8,-21.2,124.6,272.5,45.7,0.23,0.65
26015,REDONDO BEACH 4 2,26014,REDONDO BEACH 4 1,1,Closed,Transformer,YES,-603.7,-288.8,669.3,1517.3,45.7,0.78,51.53
74264,PONDERAY 1,74265,PONDERAY 2,1,Closed,Transformer,YES,-7.5,1,7.5,16.5,45.7,0.01,0.42
10504,MONROE 2 1,10729,SULTAN 2 2,1,Closed,Line,NO,-110.7,-41.8,118.3,260,45.7,0.18,0.81
40573,TUCSON 46 2,40569,TUCSON 44 1,1,Closed,Line,NO,79.3,9,79.8,174.6,45.7,0.19,0.24
40563,TUCSON 42 2,40562,TUCSON 42 1,1,Closed,Transformer,YES,-407.7,-127.9,427.3,954.8,45.7,0.36,25.8
13175,BEAVERTON 1 2,13146,HILLSBORO 2 1,1,Closed,Line,NO,81.1,76.7,111.6,244.4,45.7,0.3,1.06
74208,RATHDRUM 2 2,74210,RATHDRUM 2 4,1,Closed,TransformerWinding,YES,-242,-23.5,243.1,532.7,45.6,-0.11,-8.17
28528,SAN DIEGO 35 3,28979,SAN DIEGO 52 2,1,Closed,Line,NO,-115.5,-33.2,120.2,264.4,45.6,0.29,0.79
10364,AUBURN 2 2,10232,TACOMA 16 1,1,Closed,Line,NO,119.8,13.5,120.6,264.2,45.6,0.16,-0.02
60676,BOULDER 9 3,60675,BOULDER 9 2,1,Closed,Transformer,YES,-127.2,-13.1,127.9,284.1,45.6,0.21,10.35
60676,BOULDER 9 3,60675,BOULDER 9 2,2,Closed,Transformer,YES,-127.2,-13.1,127.9,284.1,45.6,0.21,10.35
60676,BOULDER 9 3,60675,BOULDER 9 2,3,Closed,Transformer,YES,-127.2,-13.1,127.9,284.1,45.6,0.21,10.35
60676,BOULDER 9 3,60675,BOULDER 9 2,4,Closed,Transformer,YES,-127.2,-13.1,127.9,284.1,45.6,0.21,10.35
28832,COLTON 3 2,28831,COLTON 3 1,1,Closed,Transformer,YES,-226.9,-6.1,227,500.4,45.6,0.32,14.98
10024,SHELTON 2 2,10039,OLYMPIA 3 2,1,Closed,Line,NO,113.9,34.9,119.1,261.2,45.6,0.42,1.34
40086,SURPRISE 2 3,40146,PEORIA 7 1,1,Closed,Line,NO,77.1,24.4,80.9,177.4,45.6,0.35,0.27
25595,LOS ANGELES 78 2,25637,PASADENA 4 1,1,Closed,Line,NO,115.8,-8.2,116.1,254.7,45.6,0.22,0.52
40940,TEMPE 10 2,40708,TEMPE 8 1,1,Closed,Line,NO,86.3,-29.4,91.2,200,45.6,0.2,0.64
28060,COSTA MESA 1 2,28062,COSTA MESA 1 4,1,Closed,TransformerWinding,YES,-225.6,37.3,228.6,501.5,45.6,0.06,4.15
28808,PALA 2,28810,PALA 4,1,Closed,TransformerWinding,YES,-221.1,1.7,221.1,485.2,45.6,0.01,0.4
13129,GLIDE 1,13657,IDLEYLD PARK 4 2,1,Closed,Line,NO,-117.3,6.4,117.4,260.1,45.6,1.11,0.99
25609,LONG BEACH 17 1,26172,LONG BEACH 28 2,1,Closed,Line,NO,-129.3,8.8,129.6,285.3,45.6,0.51,1.74
20141,SACRAMENTO 15 1,20123,SACRAMENTO 6 2,1,Closed,Line,NO,-112.7,-39.1,119.3,262.5,45.5,0.16,0.47
10118,OAK HARBOR 2 2,10244,MOUNT VERNON 1 1,1,Closed,Line,NO,-96.6,-57.1,112.2,246.5,45.5,0.35,-3.67
26196,CASTAIC 3 3,26195,CASTAIC 3 2,1,Closed,Transformer,YES,-230,1.2,230,506.3,45.5,0.2,14.34
25454,LOS ANGELES 43 1,25501,LOS ANGELES 58 1,1,Closed,Line,NO,-108.4,-32.6,113.2,249.3,45.5,0.12,0.5
25185,SIMI VALLEY 4 2,25184,SIMI VALLEY 4 1,1,Closed,Transformer,YES,-225.6,-27.7,227.3,503.8,45.5,0.21,12.55
60851,ARVADA 10 2,60195,ARVADA 1 1,1,Closed,Line,NO,84.6,13.6,85.7,188.4,45.5,0.17,0.4
40518,TUCSON 16 2,40517,TUCSON 16 1,1,Closed,Transformer,YES,-450.7,-29.1,451.6,998.7,45.5,0.43,25.22
30323,HENDERSON 15 2,30322,HENDERSON 15 1,1,Closed,Transformer,YES,-202.6,-78.9,217.4,487.5,45.5,0.2,10.57
60185,GOLDEN 2 2,60262,DENVER 9 2,1,Closed,Line,NO,75.8,32.2,82.3,181.1,45.5,0.42,0.31
13310,PORTLAND 35 3,13330,HAPPY VALLEY 2 2,1,Closed,Line,NO,100.1,57,115.2,253.4,45.5,0.25,1.07
26113,MOJAVE 13 2,26235,MOJAVE 16 3,1,Closed,Line,NO,-116.6,6.1,116.7,257.3,45.4,0.16,-0.46
30113,LAS VEGAS 11 2,30112,LAS VEGAS 11 1,1,Closed,Transformer,YES,-190.1,-87.2,209.1,471.7,45.4,0.24,11.53
28582,YUCAIPA 1 2,28581,YUCAIPA 1 1,1,Closed,Transformer,YES,-220.8,-27.3,222.4,492.9,45.4,0.14,9.78
10900,COULEE CITY 1 2,10901,COULEE CITY 1 3,1,Closed,Transformer,YES,-36.1,4.4,36.4,80.1,45.4,0.07,2.11
25247,VAN NUYS 2 1,26105,NEWHALL 3 2,1,Closed,Line,NO,-115.2,5.8,115.3,254.7,45.4,0.31,-1.44
10018,ELMA 1 1,10988,ELMA 2 3,1,Closed,Line,NO,-118.8,0,118.8,263.6,45.4,0.83,2.91
20241,LOOMIS 1,20454,FORESTHILL 3 1,1,Closed,Line,NO,-115.7,-4.7,115.8,257.4,45.4,1.02,0.45
25558,LONG BEACH 6 2,25604,LONG BEACH 15 2,1,Closed,Line,NO,110.6,46.9,120.2,264.8,45.4,0.07,0.2
80007,EL PASO 3 2,80006,EL PASO 3 1,3,Closed,Transformer,YES,-116.4,22.3,118.5,261.1,45.4,0.18,7.04
21141,SAN FRANCISCO 25 1,21108,DALY CITY 4 2,1,Closed,Line,NO,-53.8,-95.8,109.8,243.1,45.4,0.11,0.41
50395,CASTLE DALE 2 1,50399,CASTLE DALE 2 5,1,Closed,Transformer,YES,-523.2,86.3,530.3,1169.2,45.4,0.38,26.71
25826,OXNARD 9 3,25828,OXNARD 9 5,1,Closed,TransformerWinding,YES,-225.7,-16.9,226.4,499.2,45.3,-0.3,-17.38
60740,GEORGETOWN 3,60139,IDAHO SPRINGS 2,1,Closed,Line,NO,83.1,-4.5,83.2,183.5,45.3,0.18,0.44
25279,VAN NUYS 5 3,25362,LOS ANGELES 16 1,1,Closed,Line,NO,116.2,-13.3,117,258.2,45.3,0.12,0.61
25319,BEVERLY HILLS 3,25500,LOS ANGELES 57 1,1,Closed,Line,NO,111.8,29.5,115.6,256.4,45.3,0.06,-2.24
60636,FOUNTAIN 3 3,60638,FOUNTAIN 3 5,1,Closed,TransformerWinding,YES,-81.7,-6.1,82,181,45.3,0,-0.13
25060,SANTA BARBARA 6 2,25062,SANTA BARBARA 6 4,1,Closed,TransformerWinding,YES,-233.5,-0.9,233.6,515.8,45.3,0.01,0.64
21314,LOS ALTOS 2 1,21410,SANTA CLARA 2 2,1,Closed,Line,NO,-109.7,-13.6,110.5,244.2,45.3,0.08,-0.4
40469,MARANA 1 1,40694,CHANDLER 13 2,1,Closed,Line,NO,-80.7,-0.3,80.7,179.6,45.3,0.57,1.2
10303,MOUNTLAKE TERRACE 2,10403,BOTHELL 2 2,1,Closed,Line,NO,-100.4,58.9,116.4,257.8,45.3,0.17,-0.28
10838,TACOMA 21 1,10841,TACOMA 21 4,1,Closed,TransformerWinding,YES,256.6,40.4,259.8,574,45.3,0.14,11.83
20272,POLLOCK PINES 1 1,20310,CAMINO 3,1,Closed,Line,NO,107,-1.3,107,236.5,45.2,0.77,-9.83
40411,SACATON 1,40434,QUEEN CREEK 1 1,1,Closed,Line,NO,79.7,10.6,80.4,177.8,45.2,0.25,0.69
74309,IONA 2 2,74308,IONA 2 1,1,Closed,Transformer,YES,-147.7,-91.8,173.9,392.9,45.2,0.17,6.66
20002,EUREKA 2 1,20532,EUREKA 3 3,1,Closed,Line,NO,-116.8,-29,120.4,270.2,45.2,0.92,3.51
70076,CHEYENNE 2 2,70075,CHEYENNE 2 1,1,Closed,Transformer,YES,-46.1,-2.3,46.1,102.8,45.2,0.1,2.76
60371,DENVER 34 2,60370,DENVER 34 1,3,Closed,Transformer,YES,-101,-43.1,109.8,250.9,45.2,0.25,8.02
60371,DENVER 34 2,60370,DENVER 34 1,2,Closed,Transformer,YES,-101,-43.1,109.8,250.9,45.2,0.25,8.02
60371,DENVER 34 2,60370,DENVER 34 1,1,Closed,Transformer,YES,-101,-43.1,109.8,250.9,45.2,0.25,8.02
53080,ALBUQUERQUE 8 2,53307,ALBUQUERQUE 31 3,2,Closed,Line,NO,-97.2,-27.4,101,223.8,45.2,0.08,0.29
53080,ALBUQUERQUE 8 2,53307,ALBUQUERQUE 31 3,1,Closed,Line,NO,-97.2,-27.4,101,223.8,45.2,0.08,0.29
13262,PORTLAND 14 1,13274,WEST LINN 1 1,1,Closed,Line,NO,-118.3,-10.9,118.8,263.4,45.1,0.15,0.2
13249,PORTLAND 9 3,13253,PORTLAND 11 1,1,Closed,Line,NO,117.6,16.2,118.7,262.9,45.1,0.36,0.65
25249,NEWHALL 1 1,25250,NEWHALL 2 1,1,Closed,Line,NO,-112.1,21.4,114.2,253.7,45.1,0.41,0.43
60579,ELBERT 1,60573,ELIZABETH 1,1,Closed,Line,NO,-83.5,4.2,83.6,186.3,45.1,0.52,1.3
30197,LAS VEGAS 54 2,30127,LAS VEGAS 17 1,1,Closed,Line,NO,144,-30.6,147.2,326.2,45.1,0.14,0.44
60726,DENVER 55 3,60324,DENVER 17 1,1,Closed,Line,NO,84.6,3.7,84.7,187.8,45.1,0.11,0.29
13529,MORO 1,13530,MORO 2,1,Closed,Transformer,YES,-60.8,17.9,63.3,140.4,45.1,0.06,2.34
50236,PAYSON 2 1,50401,MONA 2 2,1,Closed,Line,NO,-138.4,-9.2,138.7,310.5,45.1,0.97,4.87
21722,CROCKETT 1,21726,CROCKETT 5,1,Closed,Transformer,YES,-246.1,-66.2,254.9,573.6,45.1,0.27,12.37
25312,SANTA CLARITA 3 2,25712,PALMDALE 6 1,1,Closed,Line,NO,117.3,-5.5,117.4,260.4,45.1,1.5,-1.07
25368,INGLEWOOD 4 3,25339,LOS ANGELES 13 1,1,Closed,Line,NO,107.9,24,110.5,245.1,45.1,0.15,0.41
40821,CHANDLER 14 3,40459,COOLIDGE 1,3,Closed,Line,NO,94.4,13.1,95.3,211.5,45.1,0.16,0.65
40821,CHANDLER 14 3,40459,COOLIDGE 1,1,Closed,Line,NO,94.4,13.1,95.3,211.5,45.1,0.16,0.65
40821,CHANDLER 14 3,40459,COOLIDGE 1,2,Closed,Line,NO,94.4,13.1,95.3,211.5,45.1,0.16,0.65
40478,PAYSON 1 1,40596,OVERGAARD 3,1,Closed,Line,NO,-77.1,12.5,78.1,177.7,45.1,3,10.89
25503,CARSON 4 1,25634,BELLFLOWER 1 1,1,Closed,Line,NO,27.4,-86.5,90.8,201.5,45,0.1,-0.93
28357,VICTORVILLE 6 1,28459,APPLE VALLEY 1 2,1,Closed,Line,NO,-118.3,-11.9,118.9,265.2,45,0.42,1.75
21472,DUBLIN 2 1,21475,DANVILLE 3 2,1,Closed,Line,NO,-114.1,34.3,119.1,265.2,45,0.37,0.34
10729,SULTAN 2 2,10728,SULTAN 2 1,1,Closed,Transformer,YES,-195.8,-68.7,207.5,472.2,45,0.26,13.32
20473,MIDDLETOWN 5 1,20464,MIDDLETOWN 4 2,1,Closed,Line,NO,115.9,34.3,120.9,268.6,45,0.1,0.39
50140,WELLSVILLE 1,50205,LOGAN 2 3,1,Closed,Line,NO,-117.7,23.6,120.1,270.3,45,0.59,-4.58
80024,EL PASO 15 1,80058,EL PASO 31 1,1,Closed,Line,NO,56.4,-21.9,60.5,134.5,45,0.04,-2.14
25528,LONG BEACH 2 1,25989,WILMINGTON 3 3,1,Closed,Line,NO,-178.2,-22,179.6,400,45,0.19,0.83
53240,SUNLAND PARK 2 3,53120,SANTA TERESA 1,1,Closed,Line,NO,71.2,34.6,79.1,176,45,0.17,0.36
25288,PANORAMA CITY 2 2,25287,PANORAMA CITY 2 1,1,Closed,Transformer,YES,-221.7,-3.6,221.8,495.5,45,0.23,15.07
13341,PORTLAND 45 2,13340,PORTLAND 45 1,1,Closed,Transformer,YES,-161.5,-112.8,197,456.3,44.9,0.22,13.11
10971,FORD 1 2,10972,FORD 1 3,1,Closed,Transformer,YES,-30.6,3.3,30.8,68.5,44.9,0.06,1.6
25550,LA CANADA FLINTRIDGE 1,25442,LOS ANGELES 35 1,1,Closed,Line,NO,113.6,11.7,114.2,254.3,44.9,0.26,0.54
10522,LYLE 3,13517,WASCO 2 2,1,Closed,Line,NO,-114.7,14.1,115.6,261.5,44.9,1.69,-1.05
30040,SPARKS 2 1,30389,SPARKS 9 3,1,Closed,Line,NO,-134.7,-20.7,136.3,304.3,44.9,0.55,-2.01
80035,EL PASO 21 1,80046,EL PASO 27 2,1,Closed,Line,NO,-77.8,-35.7,85.6,192.7,44.9,0.56,0.85
60886,WELLINGTON 4 3,60885,WELLINGTON 4 2,3,Closed,Transformer,YES,-179.7,-171.5,248.4,587.8,44.8,0.36,21.06
60886,WELLINGTON 4 3,60885,WELLINGTON 4 2,2,Closed,Transformer,YES,-179.7,-171.5,248.4,587.8,44.8,0.36,21.06
53080,ALBUQUERQUE 8 2,53106,CORRALES 2,1,Closed,Line,NO,86.7,10.6,87.4,194.9,44.8,0.42,1.01
21262,OAKLAND 16 2,21270,SAN LEANDRO 3 1,1,Closed,Line,NO,124.2,9.3,124.5,277.7,44.8,0.13,0.16
21729,HAYWARD 8 3,21255,REDWOOD CITY 6 1,1,Closed,Line,NO,110.9,29.1,114.7,255.9,44.8,0.19,0.48
40136,PHOENIX 2 2,40117,AVONDALE 1 1,1,Closed,Line,NO,-79.8,11.2,80.6,180.2,44.8,0.27,0.87
25509,LOS ANGELES 61 1,25536,HUNTINGTON PARK 3 1,1,Closed,Line,NO,108.2,-3.7,108.3,241.7,44.8,0.37,-2.12
40324,SCOTTSDALE 6 2,40864,CHANDLER 15 3,1,Closed,Line,NO,-93.9,-3.1,94,210.5,44.8,0.27,0.78
40324,SCOTTSDALE 6 2,40864,CHANDLER 15 3,3,Closed,Line,NO,-93.9,-3.1,94,210.5,44.8,0.27,0.78
40324,SCOTTSDALE 6 2,40864,CHANDLER 15 3,2,Closed,Line,NO,-93.9,-3.1,94,210.5,44.8,0.27,0.78
26172,LONG BEACH 28 2,26171,LONG BEACH 28 1,4,Closed,Transformer,YES,-289.2,-6.4,289.3,647.9,44.8,0.17,14.38
26172,LONG BEACH 28 2,26171,LONG BEACH 28 1,2,Closed,Transformer,YES,-289.2,-6.4,289.3,647.9,44.8,0.17,14.38
26172,LONG BEACH 28 2,26171,LONG BEACH 28 1,1,Closed,Transformer,YES,-289.2,-6.4,289.3,647.9,44.8,0.17,14.38
26172,LONG BEACH 28 2,26171,LONG BEACH 28 1,3,Closed,Transformer,YES,-289.2,-6.4,289.3,647.9,44.8,0.17,14.38
25853,CARSON 6 1,25566,LONG BEACH 8 1,1,Closed,Line,NO,102.2,-29.3,106.4,237.6,44.8,0.04,0.01
50395,CASTLE DALE 2 1,50398,CASTLE DALE 2 4,1,Closed,Transformer,YES,-523.1,91.9,531.1,1186.9,44.8,0.46,32.3
60748,BRUSH 3 1,60751,BRUSH 3 4,1,Closed,Transformer,YES,-549.6,-58.4,552.7,1247.8,44.7,0.48,37.56
10420,KIRKLAND 3 1,10460,REDMOND 2 2,1,Closed,Line,NO,-176.4,-54.1,184.5,413.9,44.7,0.3,1.34
28149,ALISO VIEJO 1 1,28167,LAGUNA HILLS 2 1,1,Closed,Line,NO,-38.6,-76.4,85.6,191.4,44.7,0.12,-1.24
25388,TORRANCE 4 1,25528,LONG BEACH 2 1,1,Closed,Line,NO,-108.9,-20.7,110.8,248.4,44.7,0.11,0.5
60490,COLORADO SPRINGS 12 2,60526,COLORADO SPRINGS 25 2,1,Closed,Line,NO,58.6,62.6,85.8,191.9,44.7,0.28,0.46
25576,LONG BEACH 10 2,25584,BELL GARDENS 1 3,1,Closed,Line,NO,-4,60.9,61,137.2,44.7,0.05,-0.25
40341,SCOTTSDALE 10 1,40336,SCOTTSDALE 8 2,1,Closed,Line,NO,-80.4,-5.2,80.6,181,44.7,0.24,0.79
28626,HEMET 6 2,28625,HEMET 6 1,1,Closed,Transformer,YES,-213.4,-41.3,217.3,490.7,44.7,0.14,8.31
60657,PUEBLO 12 1,60663,PUEBLO 12 7,1,Closed,Transformer,YES,-542.7,-84.6,549.2,1237.1,44.6,0.23,16.83
53214,WATERFLOW 3,53213,WATERFLOW 2,1,Closed,Transformer,YES,-80,3.5,80.1,179.5,44.6,0.06,2.68
20446,MIDDLETOWN 2 1,20448,MIDDLETOWN 2 3,1,Closed,Transformer,YES,-41.9,2.5,42,94,44.6,0.09,2.54
25346,LOS ANGELES 14 1,25501,LOS ANGELES 58 1,1,Closed,Line,NO,-106.4,-12.3,107.1,240.2,44.6,0.24,-1.14
28386,MORENO VALLEY 4 1,28783,REDLANDS 5 3,1,Closed,Line,NO,-114.3,-26.3,117.3,264.2,44.6,0.57,0.16
40751,MOHAVE VALLEY 2 1,40755,MOHAVE VALLEY 2 5,1,Closed,TransformerWinding,YES,-675.6,209.7,707.4,1585.4,44.6,0.66,56.21
21729,HAYWARD 8 3,21215,ALAMEDA 3 1,1,Closed,Line,NO,100.5,47.6,111.2,249.4,44.6,0.25,0.73
25474,LOS ANGELES 49 2,25477,LOS ANGELES 50 2,2,Closed,Line,NO,100.1,77.7,126.7,284.2,44.6,0.07,0.33
25474,LOS ANGELES 49 2,25477,LOS ANGELES 50 2,3,Closed,Line,NO,100.1,77.7,126.7,284.2,44.6,0.07,0.33
25474,LOS ANGELES 49 2,25477,LOS ANGELES 50 2,1,Closed,Line,NO,100.1,77.7,126.7,284.2,44.6,0.07,0.33
28025,ANAHEIM 3 1,28068,SANTA ANA 1 1,1,Closed,Line,NO,95.3,-63.7,114.6,257.1,44.6,0.17,-3.59
53080,ALBUQUERQUE 8 2,53123,ALBUQUERQUE 24 1,1,Closed,Line,NO,79.3,31.7,85.4,191.7,44.6,0.33,0.94
25458,LOS ANGELES 45 1,25461,LOS ANGELES 45 4,1,Closed,TransformerWinding,YES,238.6,7.7,238.7,535.8,44.6,0.22,14.64
13265,PORTLAND 15 3,13264,PORTLAND 15 2,1,Closed,Transformer,YES,-207.8,67.2,218.4,490.3,44.5,0.2,11
40563,TUCSON 42 2,40560,TUCSON 40 2,1,Closed,Line,NO,65.2,41.4,77.2,173.4,44.5,0.31,1.13
40383,MESA 8 2,40390,MESA 10 1,1,Closed,Line,NO,76.4,24.4,80.2,180.1,44.5,0.37,0.9
10197,TACOMA 6 2,10139,TACOMA 1 1,1,Closed,Line,NO,117.1,44,125.1,281,44.5,0.16,0.44
10197,TACOMA 6 2,10139,TACOMA 1 1,2,Closed,Line,NO,117.1,44,125.1,281,44.5,0.16,0.44
21471,DUBLIN 1 1,21743,LIVERMORE 6 2,1,Closed,Line,NO,-114.4,3.7,114.5,259.7,44.5,1.16,2.21
60386,DENVER 37 2,60419,HENDERSON 16 1,1,Closed,Line,NO,74.2,32.7,81.1,182.3,44.5,0.11,-0.19
60657,PUEBLO 12 1,60662,PUEBLO 12 6,1,Closed,Transformer,YES,-542.3,-67.4,546.5,1242,44.5,0.58,34.02
28908,CORONADO 2 2,28410,CORONADO 1 1,1,Closed,Line,NO,111.2,26.1,114.3,257,44.5,0.18,-0.37
28783,REDLANDS 5 3,28295,SAN BERNARDINO 2 1,1,Closed,Line,NO,115.1,21,117,263.2,44.4,0.37,0.88
10735,TACOMA 19 2,10734,TACOMA 19 1,3,Closed,Transformer,YES,-784.9,85.9,789.6,1777.3,44.4,0.42,37.06
10735,TACOMA 19 2,10734,TACOMA 19 1,2,Closed,Transformer,YES,-784.9,85.9,789.6,1777.3,44.4,0.42,37.06
20245,FOLSOM 1 3,20246,FOLSOM 1 4,1,Closed,TransformerWinding,YES,-65,-21.1,68.3,159.5,44.4,0.14,6.8
